ID;Date d'acquisition;Nombre de fois exposé;Domaine;nomImage;Titre principal;Prénom NOM
4305;1997;10;Photographie;3L03465.JPG;Welder's booth in bankrupt Todd Shipyard. Two Years after closing. Los Angeles Harbour. San Pedro. California.;Allan SEKULA
4306;1997;10;Photographie;3L03466.JPG;Pipe fitters finishing the engine room of a tuna fishing boat. Campbell Shipyard. San Diego Harbour.;Allan SEKULA
4307;1997;10;Photographie;3L03476.JPG;Pipe fitters finishing the engine room of a tuna fishing boat. Campbell Shipyard. San Diego Harbour.;Allan SEKULA
4308;1997;10;Photographie;3L03472.JPG;Workers cleaning up chemical spill after refinery explosion. Los Angeles harbour. Wilmington, California.;Allan SEKULA
4309;1997;10;Photographie;3L03477.JPG;Hammerhead crane unloading forty-foot containers from Asian ports. American President Lines terminal. Los Angeles harbour. San Pedro, California.;Allan SEKULA
4310;1997;10;Photographie;3L03478.JPG;"Abandoned shipyard used by Marine Corps Expeditionary Force for ""counter-terrorist"" exercises. Los Angeles harbour. Terminal Island, California.";Allan SEKULA
4311;1997;10;Photographie;3L03475.JPG;Pancake, a former shipyard sandblaster, scavenging copper from a waterfront scrapyard. Los Angeles harbour. Terminal Island, California.;Allan SEKULA
4312;1997;10;Photographie;3L03471.JPG;Koreantown, Los Angeles;Allan SEKULA
4313;1997;10;Photographie;3L03479.JPG;Remnants of a Roman Harbour near Minturno, Italy.;Allan SEKULA
4314;1997;10;Photographie;5D29790.JPG;Testing robot-truck designed to move containers within automated ECT/Sea-Land cargo terminal. Maasvlakte, Port of Rotterdam, the Netherlands.;Allan SEKULA
4315;1997;5;Photographie;5D29791.JPG;(Sans titre);Allan SEKULA
4316;1997;5;Photographie;3L03468.JPG;(Sans titre);Allan SEKULA
4317;1997;10;Photographie;5D29712.JPG;Remnants of a movie set. Abandoned shipyard. Los Angeles Harbour. Terminal Island. California.;Allan SEKULA
4318;2005;2;Photographie;5D29713.JPG;Sans titre;Magdi SENADJI (Magdi SENHADJI, dit)
4319;2005;2;Photographie;5D34735.JPG;Sans titre;Magdi SENADJI (Magdi SENHADJI, dit)
4320;2005;2;Photographie;4T11256.JPG;Sans titre;Magdi SENADJI (Magdi SENHADJI, dit)
4321;2005;6;Photographie;4T11258.JPG;Sans titre;Magdi SENADJI (Magdi SENHADJI, dit)
4322;2005;6;Photographie;4T11257.JPG;Sans titre;Magdi SENADJI (Magdi SENHADJI, dit)
4323;2005;6;Photographie;4T11255.JPG;Sans titre;Magdi SENADJI (Magdi SENHADJI, dit)
4324;2005;7;Photographie;4T11254.JPG;Sans titre;Magdi SENADJI (Magdi SENHADJI, dit)
4325;2005;5;Photographie;5D29709.JPG;Sans titre;Magdi SENADJI (Magdi SENHADJI, dit)
4326;2005;2;Photographie;5D29710.JPG;Sans titre;Magdi SENADJI (Magdi SENHADJI, dit)
4327;2005;2;Photographie;5D34736.JPG;Sans titre;Magdi SENADJI (Magdi SENHADJI, dit)
4328;2005;2;Photographie;3L03124.JPG;Sans titre;Magdi SENADJI (Magdi SENHADJI, dit)
4329;1982;1;Estampe;3L03149.JPG;Mémoire de bouche;Roland SéNéCA
4330;1982;2;Estampe;1A25259.JPG;Gardien du temps(Le goutte à goutte);Roland SéNéCA
4331;1981;1;Estampe;3L03147.JPG;L'enveloppe;Roland SéNéCA
4332;1981;2;Estampe;3L03146.JPG;Au fond c'est plus profond n°65;Roland SéNéCA
4333;1984;1;Dessin;3L03145.JPG;L'écriture;Roland SéNéCA
4334;1984;1;Dessin;5D29714.JPG;Portes d'ivoire et de corne;Roland SéNéCA
4335;2007;9;Estampe;5D29716.JPG;Schwarzkopf;Yann SéRANDOUR
4336;2007;3;Oeuvre en 3 dimensions;5D36357.JPG;Chambre d'artiste (Raymond Hains);Yann SéRANDOUR
4337;2010;1;Photographie;5D36359.JPG;Deadal(us) 3 b (Buckingham Village);Esther SHALEV-GERZ
4338;2010;1;Photographie;5D36358.JPG;Deadal(us) 8d (The Stew House);Esther SHALEV-GERZ
4339;2010;1;Photographie;;Deadal(us) 15 b (Coburg Place);Esther SHALEV-GERZ
4340;2010;0;Photographie;;Trackers (n°2);Ahlam SHIBLI
4341;2010;0;Photographie;;Trackers (n°18);Ahlam SHIBLI
4342;2010;0;Photographie;;Trackers (n°19);Ahlam SHIBLI
4343;2010;0;Photographie;;Trackers (n°20);Ahlam SHIBLI
4344;2010;0;Photographie;5D29718.JPG;Trackers (n°21);Ahlam SHIBLI
4345;2003;3;Photographie;5D29717.JPG;Lookout Hotel, Ogunquit, Maine;Stephen SHORE
4346;2003;5;Photographie;4T11295.JPG;Natural Bridge, New York;Stephen SHORE
4347;2000;9;Dessin;4T11296.JPG;Untitled (I eat banana then do drawing about school);David SHRIGLEY
4348;2000;9;Dessin;4T11297.JPG;Untitled (different circles);David SHRIGLEY
4349;2000;9;Dessin;4T11298.JPG;Untitled (dirty tower of M's + W's);David SHRIGLEY
4350;2000;9;Dessin;4T11299.JPG;Untitled (Donuts);David SHRIGLEY
4351;2000;9;Dessin;5D29719.JPG;Untitled (Help Me...);David SHRIGLEY
4352;2000;9;Dessin;4T11290.JPG;Untitled (Actual Size);David SHRIGLEY
4353;2000;10;Dessin;4T11291.JPG;Untitled (The sentimental journey);David SHRIGLEY
4354;2000;10;Dessin;4T11292.JPG;Untitled (Chocolate log and cocoa before bed;David SHRIGLEY
4355;2000;10;Dessin;4T11293.JPG;Untitled (Tree without roots);David SHRIGLEY
4356;2000;9;Dessin;4T11294.JPG;Untitled (Hair grew on his palm);David SHRIGLEY
4357;2000;9;Dessin;4T11300.JPG;Untitled (God bless the little babies and...);David SHRIGLEY
4358;2000;10;Dessin;4T11301.JPG;Untitled (A face is hidden in this landscape);David SHRIGLEY
4359;2000;9;Dessin;4T11302.JPG;Untitled (Why I will bring the trousers back);David SHRIGLEY
4360;2000;9;Dessin;4T11303.JPG;Untitled (They are nutters);David SHRIGLEY
4361;2000;9;Dessin;;Untitled (The life + work of Mr.X);David SHRIGLEY
4362;2010;3;Photographie;;Gendarmerie - Flamenco;Malick SIDIBé
4363;2010;2;Photographie;;Portraits de studio;Malick SIDIBé
4364;2010;2;Photographie;;Portraits de studio;Malick SIDIBé
4365;2010;2;Photographie;;Portraits de studio;Malick SIDIBé
4366;2010;2;Photographie;;Portraits de studio;Malick SIDIBé
4367;2010;2;Photographie;;Portraits de studio;Malick SIDIBé
4368;2010;1;Photographie;;Portraits de studio;Malick SIDIBé
4369;2010;2;Photographie;;Portraits de studio;Malick SIDIBé
4370;2010;2;Photographie;;Portraits de studio;Malick SIDIBé
4371;2010;2;Photographie;;Portraits de studio;Malick SIDIBé
4372;2010;2;Photographie;;Portraits de studio;Malick SIDIBé
4373;2010;2;Photographie;;Portraits de studio;Malick SIDIBé
4374;2010;2;Photographie;;Portraits de studio;Malick SIDIBé
4375;2010;1;Photographie;;Portraits de studio;Malick SIDIBé
4376;2010;1;Photographie;;Portraits de studio;Malick SIDIBé
4377;2010;1;Photographie;;Portraits de studio;Malick SIDIBé
4378;2010;1;Photographie;;Portraits de studio;Malick SIDIBé
4379;2010;1;Photographie;;Portraits de studio;Malick SIDIBé
4380;2010;1;Photographie;;Portraits de studio;Malick SIDIBé
4381;2010;1;Photographie;;Portraits de studio;Malick SIDIBé
4382;2010;2;Photographie;;Portraits de studio;Malick SIDIBé
4383;2010;1;Photographie;;Portraits de studio;Malick SIDIBé
4384;2010;1;Photographie;;Portraits de studio;Malick SIDIBé
4385;2010;1;Photographie;;Portraits de studio;Malick SIDIBé
4386;2010;1;Photographie;;Portraits de studio;Malick SIDIBé
4387;2010;1;Photographie;;Portraits de studio;Malick SIDIBé
4388;2010;1;Photographie;;Portraits de studio;Malick SIDIBé
4389;2010;1;Photographie;;Portraits de studio;Malick SIDIBé
4390;2010;1;Photographie;;Portraits de studio;Malick SIDIBé
4391;2010;1;Photographie;;Portraits de studio;Malick SIDIBé
4392;2010;1;Photographie;;Portraits de studio;Malick SIDIBé
4393;2010;3;Photographie;;Ambassade Hte Volta;Malick SIDIBé
4394;2010;3;Photographie;;Anniversaire Bécou;Malick SIDIBé
4395;2010;3;Photographie;5D29145.JPG;Nuit du 27/10/73;Malick SIDIBé
4396;2007;7;Photographie;5D29146.JPG;Studio Malick;Malick SIDIBé
4397;2007;7;Photographie;5D29147.JPG;Studio Malick;Malick SIDIBé
4398;2007;7;Photographie;5D29220.JPG;Studio Malick;Malick SIDIBé
4399;2007;7;Photographie;5D29221.JPG;Studio Malick;Malick SIDIBé
4400;2007;7;Photographie;5D29222.JPG;Studio Malick;Malick SIDIBé
4401;2007;7;Photographie;5D29223.JPG;Studio Malick;Malick SIDIBé
4402;2007;7;Photographie;5D29148.JPG;Studio Malick;Malick SIDIBé
4403;2007;7;Photographie;5D29224.JPG;Studio Malick;Malick SIDIBé
4404;2007;7;Photographie;5D29225.JPG;Studio Malick;Malick SIDIBé
4405;2007;7;Photographie;5D29151.JPG;Studio Malick;Malick SIDIBé
4406;2007;7;Photographie;5D29226.JPG;Studio Malick;Malick SIDIBé
4407;2007;7;Photographie;5D29227.JPG;Studio Malick;Malick SIDIBé
4408;2007;7;Photographie;5D29152.JPG;Studio Malick;Malick SIDIBé
4409;2007;7;Photographie;5D29228.JPG;Studio Malick;Malick SIDIBé
4410;2007;6;Photographie;5D29153.JPG;Studio Malick;Malick SIDIBé
4411;2007;6;Photographie;5D29154.JPG;Studio Malick;Malick SIDIBé
4412;2007;6;Photographie;5D29155.JPG;Studio Malick;Malick SIDIBé
4413;2007;6;Photographie;5D29229.JPG;Studio Malick;Malick SIDIBé
4414;2007;6;Photographie;5D29230.JPG;Studio Malick;Malick SIDIBé
4415;2007;5;Photographie;5D29231.JPG;Studio Malick;Malick SIDIBé
4416;2007;6;Photographie;5D29232.JPG;Studio Malick;Malick SIDIBé
4417;2007;6;Photographie;5D29233.JPG;Studio Malick;Malick SIDIBé
4418;2007;6;Photographie;5D29234.JPG;Studio Malick;Malick SIDIBé
4419;2007;6;Photographie;5D29235.JPG;Studio Malick;Malick SIDIBé
4420;2007;6;Photographie;5D29236.JPG;Studio Malick;Malick SIDIBé
4421;2007;6;Photographie;5D29149.JPG;Studio Malick;Malick SIDIBé
4422;2007;5;Photographie;5D29237.JPG;Studio Malick;Malick SIDIBé
4423;2007;5;Photographie;5D29238.JPG;Studio Malick;Malick SIDIBé
4424;2007;6;Photographie;5D29239.JPG;Studio Malick;Malick SIDIBé
4425;2007;5;Photographie;5D29156.JPG;Studio Malick;Malick SIDIBé
4426;2007;6;Photographie;5D29157.JPG;Studio Malick;Malick SIDIBé
4427;2007;6;Photographie;5D29240.JPG;Studio Malick;Malick SIDIBé
4428;2007;6;Photographie;5D29158.JPG;Studio Malick;Malick SIDIBé
4429;2007;6;Photographie;5D29159.JPG;Studio Malick;Malick SIDIBé
4430;2007;6;Photographie;5D29160.JPG;Studio Malick;Malick SIDIBé
4431;2007;6;Photographie;5D29241.JPG;Studio Malick;Malick SIDIBé
4432;2007;6;Photographie;5D29150.JPG;Studio Malick;Malick SIDIBé
4433;2007;6;Photographie;5D29178.JPG;Studio Malick;Malick SIDIBé
4434;2007;6;Photographie;5D29161.JPG;Studio Malick;Malick SIDIBé
4435;2007;6;Photographie;5D29162.JPG;Studio Malick;Malick SIDIBé
4436;2007;7;Photographie;5D29180.JPG;Studio Malick;Malick SIDIBé
4437;2007;6;Photographie;5D29163.JPG;Studio Malick;Malick SIDIBé
4438;2007;7;Photographie;5D29181.JPG;Studio Malick;Malick SIDIBé
4439;2007;7;Photographie;5D29164.JPG;Studio Malick;Malick SIDIBé
4440;2007;6;Photographie;5D29165.JPG;Studio Malick;Malick SIDIBé
4441;2007;6;Photographie;5D29166.JPG;Studio Malick;Malick SIDIBé
4442;2007;6;Photographie;5D29183.JPG;Studio Malick;Malick SIDIBé
4443;2007;5;Photographie;5D29184.JPG;Studio Malick;Malick SIDIBé
4444;2007;5;Photographie;5D29185.JPG;Studio Malick;Malick SIDIBé
4445;2007;5;Photographie;5D29186.JPG;Studio Malick;Malick SIDIBé
4446;2007;5;Photographie;5D29187.JPG;Studio Malick;Malick SIDIBé
4447;2007;4;Photographie;5D29168.JPG;Studio Malick;Malick SIDIBé
4448;2007;4;Photographie;5D29169.JPG;Studio Malick;Malick SIDIBé
4449;2007;4;Photographie;5D29170.JPG;Studio Malick;Malick SIDIBé
4450;2007;4;Photographie;5D29188.JPG;Studio Malick;Malick SIDIBé
4451;2007;5;Photographie;5D29189.JPG;Studio Malick;Malick SIDIBé
4452;2007;4;Photographie;5D29190.JPG;Studio Malick;Malick SIDIBé
4453;2007;4;Photographie;5D29171.JPG;Studio Malick;Malick SIDIBé
4454;2007;4;Photographie;5D29191.JPG;Studio Malick;Malick SIDIBé
4455;2007;4;Photographie;5D29172.JPG;Studio Malick;Malick SIDIBé
4456;2007;4;Photographie;5D29192.JPG;Studio Malick;Malick SIDIBé
4457;2007;4;Photographie;5D29193.JPG;Studio Malick;Malick SIDIBé
4458;2007;4;Photographie;5D29173.JPG;Studio Malick;Malick SIDIBé
4459;2007;5;Photographie;5D29174.JPG;Studio Malick;Malick SIDIBé
4460;2007;4;Photographie;5D29194.JPG;Studio Malick;Malick SIDIBé
4461;2007;4;Photographie;5D29195.JPG;Studio Malick;Malick SIDIBé
4462;2007;4;Photographie;5D29196.JPG;Studio Malick;Malick SIDIBé
4463;2007;4;Photographie;5D29175.JPG;Studio Malick;Malick SIDIBé
4464;2007;5;Photographie;5D29197.JPG;Studio Malick;Malick SIDIBé
4465;2007;5;Photographie;5D29198.JPG;Studio Malick;Malick SIDIBé
4466;2007;4;Photographie;5D29199.JPG;Studio Malick;Malick SIDIBé
4467;2007;4;Photographie;5D29200.JPG;Studio Malick;Malick SIDIBé
4468;2007;4;Photographie;5D29176.JPG;Studio Malick;Malick SIDIBé
4469;2007;4;Photographie;5D29201.JPG;Studio Malick;Malick SIDIBé
4470;2007;4;Photographie;5D29218.JPG;Studio Malick;Malick SIDIBé
4471;2007;7;Photographie;5D29219.JPG;Studio Malick;Malick SIDIBé
4472;2007;7;Photographie;5D29179.JPG;Studio Malick;Malick SIDIBé
4473;2007;7;Photographie;5D29182.JPG;Studio Malick;Malick SIDIBé
4474;2007;5;Photographie;5D29167.JPG;Studio Malick;Malick SIDIBé
4475;2007;5;Photographie;3L08037.JPG;Studio Malick;Malick SIDIBé
4476;2000;6;Photographie;5D36669.JPG;Paris : Bed;Elisa SIGHICELLI
4477;2011;2;Dessin;5D36671.JPG;Correction;Sigurdur Arni SIGURDSSON
4478;2011;2;Dessin;5D36672.JPG;Correction;Sigurdur Arni SIGURDSSON
4479;2011;2;Dessin;5D36670.JPG;Correction;Sigurdur Arni SIGURDSSON
4480;2011;2;Dessin;4B00163.JPG;Correction;Sigurdur Arni SIGURDSSON
4481;1982;5;Peinture;5D34737.JPG;Apporte le gigot et fais pas le con;Jean-Claude SILBERMANN
4482;2002;2;Oeuvre en 3 dimensions;5D34738.JPG;Mirror Pool with Arch Door, Low Door and Venezia;Seton SMITH
4483;2002;6;Photographie;3C00708.JPG;Untitled, Parcours privés;Seton SMITH
4484;1992;11;Photographie;5D29720.JPG;Caps and Bed;Seton SMITH
4485;2002;10;Photographie;;Lake Tower S;Seton SMITH
4486;2011;2;Dessin;3C00706.JPG;Mirror Structure with Salt and Rocks;Robert SMITHSON
4487;1990;16;Dessin;3C00707.JPG;Movie Treatment - Sulfur Island - Texas;Robert SMITHSON
4488;1990;14;Dessin;3C00537.JPG;Mounds;Robert SMITHSON
4489;1993;4;Estampe;3D01912.JPG;Carla Bley;Michael SNOW (Michael James Aleck SNOW, dit)
4490;2004;5;Oeuvre en 3 dimensions;3C00535.JPG;Negotiations;Nedko SOLAKOV
4491;1991;4;Sculpture;3C00703.JPG;Finals dels 90;Susana SOLANÌÒ
4492;1987;0;Sculpture;2A21026.JPG;Porte-vue;Keith SONNIER
4493;1983;0;Photographie;3C00716.JPG;Bord de mer;Frédéric SORBIER
4494;1983;24;Peinture;3L03174.JPG;Peinture 100 x 73 cm, 9 novembre 1954;Pierre SOULAGES
4495;1982;15;Estampe;3L03173.JPG;Estampe XXXII;Pierre SOULAGES
4496;1982;13;Estampe;3L03172.JPG;Estampe XXXV;Pierre SOULAGES
4497;1982;18;Estampe;3C00705.JPG;Estampe XXXVI;Pierre SOULAGES
4498;1983;26;Peinture;3D01995.JPG;Peinture 165 x 130 cm, 6 mai 1983;Pierre SOULAGES
4499;2006;0;Publication, livre, reliure;3D01991.JPG;Livre Daniel Spoerri;Daniel SPOERRI
4500;2006;0;Publication, livre, reliure;3D01992.JPG;Périodique Le Petit Colosse de Symi;Daniel SPOERRI
4501;2006;0;Publication, livre, reliure;3L03269.JPG;Périodique Le Petit Colosse de Symi;Daniel SPOERRI
4502;1998;11;Oeuvre en 3 dimensions;3C00715.JPG;La pharmacie bretonne;Daniel SPOERRI
4503;1992;12;Oeuvre en 3 dimensions;3L02784.JPG;Untitled (Daybed, Coffin);Haim STEINBACH
4504;1996;1;Peinture;;Peacock Waterfall;Pat STEIR
4505;2011;0;Sculpture;3C00714.JPG;Arcs;Jean STERN
4506;1995;17;Photographie;3L03267.JPG;Sans titre, (Allen Street, 1994);Beat STREULI
4507;2000;8;Peinture;3L03190.JPG;Warhol Flower;Elaine STURTEVANT
4508;1984;9;Photographie;3L03188.JPG;Paysage matériographique;Jean-Pierre SUDRE
4509;1984;10;Photographie;3L03189.JPG;Paysage matériographique;Jean-Pierre SUDRE
4510;1984;8;Photographie;;Paysage matériographique;Jean-Pierre SUDRE
4511;2012;1;Peinture;3C00727.JPG;Blue Smoking;Walter SWENNEN
4512;1983;8;Photographie;3L03186.JPG;Portrait de Degottex;Keiichi TAHARA
4513;1986;5;Photographie;3L03185.JPG;(Sans titre);Keiichi TAHARA
4514;1986;8;Photographie;3C00726.JPG;(Sans titre);Keiichi TAHARA
4515;1986;8;Photographie;3L03187.JPG;(Sans titre);Keiichi TAHARA
4516;1983;7;Photographie;3C00725.JPG;Portrait de Degottex;Keiichi TAHARA
4517;1982;9;Peinture;3L02981.JPG;La femme au renard;TAL-COAT (Pierre-Louis JACOB, dit)
4518;1983;23;Peinture;3L03181.JPG;Le vert dans l'abrupt;TAL-COAT (Pierre-Louis JACOB, dit)
4519;1982;2;Dessin;3L03183.JPG;Sans titre n°3;Patrick TALOUARN
4520;1982;1;Dessin;3L03184.JPG;Sans titre n°5;Patrick TALOUARN
4521;1982;3;Dessin;3L03182.JPG;Sans titre n°6;Patrick TALOUARN
4522;1982;4;Dessin;3L08068.JPG;Sans titre n°7;Patrick TALOUARN
4523;1982;1;Dessin;3L03180.JPG;Sans titre n°10;Patrick TALOUARN
4524;1982;1;Dessin;3L02816.JPG;Sans titre n°9;Patrick TALOUARN
4525;1986;2;Peinture;3L03171.JPG;Sans titre;Patrick TALOUARN
4526;1987;0;Peinture;3L08008.JPG;Sans titre;Patrick TALOUARN
4527;2000;2;Oeuvre en 3 dimensions;3L08013.JPG;Logis à l'autel;Stéphane TESSON
4528;2000;1;Dessin;3L08009.JPG;Desinit in Piscem;Stéphane TESSON
4529;2000;1;Dessin;5D29721.JPG;Sans queue ni tête;Stéphane TESSON
4530;2005;3;Oeuvre en 3 dimensions;3L03179.JPG;Take two;Nahum TEVET
4531;1983;5;Sculpture;4J06434.JPG;Vierge Marie;Jean-Paul THAÌÜRON
4532;1994;1;Peinture;2A21055.JPG;Sans titre;Robert THERRIEN
4533;1982;9;Photographie;2A21056.JPG;(Sans titre);Michel THERSIQUEL
4534;1982;9;Photographie;2A21057.JPG;(Sans titre);Michel THERSIQUEL
4535;1982;7;Photographie;2A21058.JPG;(Sans titre);Michel THERSIQUEL
4536;1982;7;Photographie;2A21059.JPG;(Sans titre);Michel THERSIQUEL
4537;1982;7;Photographie;2A21060.JPG;(Sans titre);Michel THERSIQUEL
4538;1982;6;Photographie;3L03191.JPG;(Sans titre);Michel THERSIQUEL
4539;1982;9;Photographie;2A21062.JPG;(Sans titre);Michel THERSIQUEL
4540;1982;6;Photographie;2A21063.JPG;(Sans titre);Michel THERSIQUEL
4541;1982;5;Photographie;2A21064.JPG;(Sans titre);Michel THERSIQUEL
4542;1982;8;Photographie;2A21065.JPG;(Sans titre);Michel THERSIQUEL
4543;1982;6;Photographie;2A21066.JPG;(Sans titre);Michel THERSIQUEL
4544;1982;6;Photographie;2A21067.JPG;(Sans titre);Michel THERSIQUEL
4545;1982;5;Photographie;2A21068.JPG;(Sans titre);Michel THERSIQUEL
4546;1982;5;Photographie;2A21069.JPG;(Sans titre);Michel THERSIQUEL
4547;1982;7;Photographie;2A21070.JPG;(Sans titre);Michel THERSIQUEL
4548;1982;6;Photographie;2A21071.JPG;(Sans titre);Michel THERSIQUEL
4549;1982;6;Photographie;2A21072.JPG;(Sans titre);Michel THERSIQUEL
4550;1982;6;Photographie;2A21073.JPG;(Sans titre);Michel THERSIQUEL
4551;1982;6;Photographie;2A21074.JPG;(Sans titre);Michel THERSIQUEL
4552;1982;8;Photographie;3L03175.JPG;(Sans titre);Michel THERSIQUEL
4553;1990;2;Sculpture;5D29727.JPG;Modèle IV;Hervé THOBY
4554;2003;1;Photographie;5D29725.JPG;Déjeuner de crevettes;Hervé THOBY
4555;2003;4;Photographie;5D29722.JPG;Caravane faisant office de serre;Hervé THOBY
4556;2003;4;Photographie;;Mains d'enfants tenant des coléoptères;Hervé THOBY
4557;2003;1;Photographie;5D29724.JPG;Marque du drap sur une épaule;Hervé THOBY
4558;2003;2;Photographie;5D29723.JPG;Ecran d'un appareil photo numérique au Musée des Offices;Hervé THOBY
4559;2003;2;Photographie;5D29726.JPG;Jeune femme les doigts tachés de mÌÈres;Hervé THOBY
4560;2003;2;Photographie;4T11253.JPG;(Sans titre);Hervé THOBY
4561;2003;5;Peinture;3L03178.JPG;Il y a une rivière dans la peinture qui coule infiniment vers nous;Agnès THURNAUER
4562;1982;5;Objet/Design;3L03177.JPG;La grande plate;Gustave TIFFOCHE
4563;1982;0;Peinture;;La coulure;Pierre TILMAN
4564;2010;0;Publication, livre, reliure;3C00534.JPG;Meta;Jean TINGUELY
4565;1986;28;Photographie;5D36723.JPG;Le Temple;Patrick TOSANI
4566;2011;2;Photographie;3L03176.JPG;M&P16;Patrick TOSANI
4567;1983;0;Sculpture;5D29729.JPG;Argoat;Pierre TOULHOAT
4568;2005;3;Oeuvre en 3 dimensions;;L'Abrestoise;Olivier TOURENC
4569;2005;2;Sans domaine déterminé;;L'Abrestoise;Olivier TOURENC
4570;2005;2;Sans domaine déterminé;;L'Abrestoise;Olivier TOURENC
4571;2005;2;Sans domaine déterminé;3L03328.JPG;L'Abrestoise;Olivier TOURENC
4572;1985;18;Dessin;3L02831.JPG;Triptyque;David TREMLETT
4573;1998;8;Photographie;3L02832.JPG;Sans titre;Yves TRéMORIN
4574;1998;7;Photographie;3L02845.JPG;Sans titre;Yves TRéMORIN
4575;1998;9;Photographie;3L03266.JPG;Sans titre;Yves TRéMORIN
4576;2001;5;Photographie;3L03265.JPG;G # 2;Yves TRéMORIN
4577;2001;5;Photographie;3L03264.JPG;G # 3;Yves TRéMORIN
4578;2001;5;Photographie;3L03263.JPG;G # 4;Yves TRéMORIN
4579;2001;5;Photographie;5C59308.JPG;Cible;Yves TRéMORIN
4580;2007;2;Photographie;;L'oeil;Yves TRéMORIN
4581;2007;0;Commande publique (A.P.);5D34739.JPG;Etude de conception pour BREIZHTORYTHM;Yves TRéMORIN
4582;2008;9;Design graphique;5D34740.JPG;Affiche Coquille Saint-Jacques;Yves TRéMORIN
4583;2008;9;Design graphique;5D34741.JPG;Affiche Beurre;Yves TRéMORIN
4584;2008;9;Design graphique;5D34742.JPG;Affiche Lard;Yves TRéMORIN
4585;2008;9;Design graphique;5D34743.JPG;Affiche Galette blé noir;Yves TRéMORIN
4586;2008;9;Design graphique;5D34744.JPG;Affiche Fraise;Yves TRéMORIN
4587;2008;9;Design graphique;5D34745.JPG;Affiche Chou-fleur;Yves TRéMORIN
4588;2008;9;Reproduction photomécanique;5D34746.JPG;Artichaut;Yves TRéMORIN
